,match_id,innings,batsman,p_bat,batting_team,bowler,p_bowl,bowling_team,ball,ball_id,outcome,total_runs,out,dismissal,p_out,over,noballs,wides,byes,legbyes,cur_bat_runs,cur_bat_bf,cur_bowl_ovr,cur_bowl_wkts,cur_bowl_runs,inns_runs,inns_wkts,inns_balls,trail_by,lead_by,day,session,target,start_date,season,venue,country,winner,toss,competition,batting_style,bowling_style,bowl_kind,batsman_runs,ballfaced,bowlruns,bat_out,wagonX,wagonY,wagonZone,line,length,shot,control,predscore,wprob,extras,player_dismissed,is_wkt,over_num,is_dot,is_one,is_two,is_three,is_four,is_six,bowler_wkt
1094228,1144994,4,Umesh Yadav,376116.0,India,Mitchell Starc,311592.0,Australia,4,54.04,run,2,False,,376116.0,55,0,0,0,0,2,21,16,2,46,139,7,328,147,0,5,1,287,2018-12-14,2018,Perth Stadium,Australia,Australia,Australia,Border-Gavaskar Trophy,RHB,LF,pace bowler,2,1,2,True,,,,,,,,,,0,,0,54,0,0,1,0,0,0,0
1094229,1144994,4,Umesh Yadav,376116.0,India,Mitchell Starc,311592.0,Australia,5,54.05,no run,0,False,,376116.0,55,0,0,0,0,2,22,16,2,46,139,7,329,147,0,5,1,287,2018-12-14,2018,Perth Stadium,Australia,Australia,Australia,Border-Gavaskar Trophy,RHB,LF,pace bowler,0,1,0,True,,,,,,,,,,0,,0,54,1,0,0,0,0,0,0
1094230,1144994,4,Umesh Yadav,376116.0,India,Mitchell Starc,311592.0,Australia,6,54.06,out,0,True,caught,376116.0,55,0,0,0,0,2,23,17,3,46,139,8,330,147,0,5,1,287,2018-12-14,2018,Perth Stadium,Australia,Australia,Australia,Border-Gavaskar Trophy,RHB,LF,pace bowler,0,1,0,True,,,,,,,,,,0,Umesh Yadav,1,54,1,0,0,0,0,0,1
1094231,1144994,4,Umesh Yadav,376116.0,India,Mitchell Starc,311592.0,Australia,3,52.03,no run,0,False,,376116.0,53,0,0,0,0,0,14,15,2,44,133,6,315,153,0,5,1,287,2018-12-14,2018,Perth Stadium,Australia,Australia,Australia,Border-Gavaskar Trophy,RHB,LF,pace bowler,0,1,0,True,,,,,,,,,,0,,0,52,1,0,0,0,0,0,0
1094232,1144994,4,Umesh Yadav,376116.0,India,Mitchell Starc,311592.0,Australia,4,52.04,no run,0,False,,376116.0,53,0,0,0,0,0,15,15,2,44,133,6,316,153,0,5,1,287,2018-12-14,2018,Perth Stadium,Australia,Australia,Australia,Border-Gavaskar Trophy,RHB,LF,pace bowler,0,1,0,True,,,,,,,,,,0,,0,52,1,0,0,0,0,0,0
1094233,1144994,4,Umesh Yadav,376116.0,India,Mitchell Starc,311592.0,Australia,5,52.05,no run,0,False,,376116.0,53,0,0,0,0,0,16,15,2,44,133,6,317,153,0,5,1,287,2018-12-14,2018,Perth Stadium,Australia,Australia,Australia,Border-Gavaskar Trophy,RHB,LF,pace bowler,0,1,0,True,,,,,,,,,,0,,0,52,1,0,0,0,0,0,0
1094234,1144994,4,Umesh Yadav,376116.0,India,Mitchell Starc,311592.0,Australia,6,52.06,no run,0,False,,376116.0,53,0,0,0,0,0,17,16,2,44,133,6,318,153,0,5,1,287,2018-12-14,2018,Perth Stadium,Australia,Australia,Australia,Border-Gavaskar Trophy,RHB,LF,pace bowler,0,1,0,True,,,,,,,,,,0,,0,52,1,0,0,0,0,0,0
1094235,1144994,2,KL Rahul,422108.0,India,Josh Hazlewood,288284.0,Australia,1,3.01,no run,0,False,,422108.0,4,0,0,0,0,1,8,1,0,0,6,1,19,320,0,2,2,0,2018-12-14,2018,Perth Stadium,Australia,Australia,Australia,Border-Gavaskar Trophy,RHB,RFM,pace bowler,0,1,0,True,130.0,153.0,7,OUTSIDE_OFFSTUMP,GOOD_LENGTH,DEFENDED,1,-1,-1,0,,0,3,1,0,0,0,0,0,0
1094236,1144994,2,KL Rahul,422108.0,India,Josh Hazlewood,288284.0,Australia,2,3.02,no run,0,False,,422108.0,4,0,0,0,0,1,9,1,0,0,6,1,20,320,0,2,2,0,2018-12-14,2018,Perth Stadium,Australia,Australia,Australia,Border-Gavaskar Trophy,RHB,RFM,pace bowler,0,1,0,True,153.0,153.0,7,ON_THE_STUMPS,GOOD_LENGTH,DEFENDED,0,-1,-1,0,,0,3,1,0,0,0,0,0,0
1094237,1144994,2,KL Rahul,422108.0,India,Josh Hazlewood,288284.0,Australia,3,3.03,no run,0,False,,422108.0,4,0,0,0,0,1,10,1,0,0,6,1,21,320,0,2,2,0,2018-12-14,2018,Perth Stadium,Australia,Australia,Australia,Border-Gavaskar Trophy,RHB,RFM,pace bowler,0,1,0,True,0.0,0.0,0,ON_THE_STUMPS,GOOD_LENGTH,FLICK,0,-1,-1,0,,0,3,1,0,0,0,0,0,0
